name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
Grub@99,230772,1,Bellandur Sarjapur,3.6,"['Beverages', 'Fast Food']",30000,35,35,35,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,grub@99-bellandur-sarjapur-bellandur-sarjapur
Edesia by Freshmenu,237468,1,HSR,4,"['Desserts', 'Bakery', 'Sweets']",15000,30,30,30,HSR 3rd Sector,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,edesia-hsr-3rd-sector-hsr
Grow Fit,66601,1,HSR,4.5,"['Healthy Food', 'Keto', 'Indian', 'Biryani', 'Thai']",35000,36,36,36,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,grow-fit-hsr1-hsr
Burger on Demand,153724,1,Arekere,--,['Beverages'],20000,36,36,36,Bannerghata Road,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,juannos-shake-the-shake-whitefield
Dessert Studio by Third Wave,289833,1,HSR,4.5,['Desserts'],20000,33,33,33,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,dessert-studio-by-third-wave-hsr-hsr
High Street,14837,1,HSR,4.2,"['Biryani', 'North Indian', 'Tandoor', 'Andhra', 'Chinese']",40000,40,40,40,Sector 7,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,high-street-hsr-hsr
Shanmukha Restaurant,256577,1,HSR,4,"['Biryani', 'Hyderabadi', 'Andhra', 'North Indian', 'South Indian', 'Chinese', 'Tandoor', 'Seafood', 'Beverages']",30000,37,37,37,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,shanmukha-restaurant-hsr-hsr
The House of Basil Ginger,309695,1,HSR,--,['Chinese'],25000,40,40,40,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,the-house-of-basil-ginger-hsr-hsr
Potful - Claypot Biryanis,49706,1,Bellandur Sarjapur,4.1,"['Biryani', 'Mughlai', 'Kebabs', 'North Indian']",50000,54,54,54,Kaikondarahalli,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,potful-bellandursarjapur-road-bellandursarjapur
Asha tiffins,201224,1,HSR,4.3,"['Indian', 'South Indian', 'Beverages']",20000,38,38,38,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,asha-tiffins-hsr-hsr-2
Napoli Italian Bistro,93594,1,Bellandur Sarjapur,3.6,"['Continental', 'Italian']",80000,41,41,41,"Ambalipura, Sarjapur Road",30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,napoli-italian-bistro-hsr-hsr
Chaat Paavlian,74624,1,HSR,3.4,['Fast Food'],15000,35,35,35,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,chaat-paavlian-hsr-hsr
HomeSe Just Veg,91092,1,HSR,3.9,"['Home Food', 'South Indian', 'North Indian']",20000,36,36,36,7th Sector,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,homese-just-veg-hsr
Toque,309782,1,HSR,4.3,"['Beverages', 'Healthy Food']",20000,43,43,43,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,toque-life-hsr-hsr
The Kitchen Story,186127,1,Bellandur Sarjapur,3.8,"['Chinese', 'North Indian', 'Snacks']",25000,42,42,42,Junnasandra,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,the-kitchen-story-bellandur-sarjapur-bellandur-sarjapur
Tawa ghar ka,37401,1,HSR,4.3,"['Chinese', 'North Indian']",30000,44,44,44,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,tawa-ghar-ka-hsr-hsr
Khan Saheb Grills and Rolls,63245,1,Bellandur Sarjapur,3.9,"['Tandoor', 'Mughlai', 'North Indian', 'Kebabs']",40000,43,43,43,Kaikondrahalli,30% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,khan-saheb-grills-and-rolls-00-bellandursarjapur
Lassi Shop,63502,1,Bellandur Sarjapur,3.9,"['Desserts', 'Fast Food', 'Beverages']",2000,35,35,35,Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,lassi-shop-sarjapur-road-sarjapur-disabled
Momo Station,257835,1,Bellandur Sarjapur,4,"['Chinese', 'Snacks']",25000,43,43,43,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,momo-station-bellandur-sarjapur-bellandur-sarjapur
Balle Balle Punjabi Dhaba,224377,1,Bellandur Sarjapur,--,"['Beverages', 'Indian']",20000,50,50,50,Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,shaan-e-punjab-basavanagudi-basavanagudi
Manoj Gowdru Mane Mudde Oota,154325,1,Kudlu Gate,3.8,"['Biryani', 'South Indian', 'Chinese']",19900,42,42,42,begur main road,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,manoj-gowdru-mane-mudde-oota-test-prod-area
Thalaivars Biryani,296693,1,Bellandur Sarjapur,4.3,"['Andhra', 'Biryani', 'Hyderabadi', 'South Indian', 'Indian']",30000,44,44,44,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,3800,,thalaivars-biryani-bellandur-sarjapur-bellandur-sarjapur
Truffles,47603,1,Bellandur Sarjapur,4.4,"['American', 'Beverages', 'Cafe', 'Continental', 'Desserts', 'Italian']",45000,49,49,49,Green Glen Layout,30% off | Use JUMBO,Percentage,RESTAURANT,0,,truffles-bellandur-bellandursarjapur
Polar Bear,159251,1,Kudlu Gate,4.6,['Desserts'],30000,21,21,21,Haralur,30% off | Use JUMBO,Percentage,RESTAURANT,2300,,polar-bear-bellandur-sarjapur
Kanti Sweets,285463,1,Kudlu Gate,4.4,['Sweets'],10000,36,36,36,Kudlu Gate,30% off | Use JUMBO,Percentage,RESTAURANT,5500,,kanti-sweets-kudlu-gate-kudlu-gate
Al Daaz,59593,1,HSR,4.3,"['American', 'Arabian', 'Chinese', 'Desserts', 'Fast Food', 'Mughlai', 'North Indian']",40000,44,44,44,HSR,30% off | Use JUMBO,Percentage,RESTAURANT,2600,,al-daaz-hsr-hsr
Broadway - The Gourmet Theatre,76410,1,HSR,4.4,"['Chinese', 'North Indian', 'Continental', 'Desserts', 'Beverages', 'Seafood', 'Pan-Asian', 'Vietnamese', 'Thai']",180000,45,45,45,27th main,30% off | Use JUMBO,Percentage,RESTAURANT,2600,,broadway-the-gourmet-theatre-hsr-hsr
Once Upon A Flame,9927,1,HSR,4.4,['Continental'],100000,37,37,37,HSR,30% off | Use JUMBO,Percentage,RESTAURANT,2600,,once-upon-a-flame-hsr-hsr
Paradise Style Reddy's Restaurant,62431,1,HSR,--,"['Andhra', 'Arabian', 'Chinese']",30000,37,37,37,HSR,25% off on orders above ₹250,Percentage,RESTAURANT,2600,,paradise-reddys-style-restaurant-hsr-hsr
Fat2Fit Healthy Food,330068,1,HSR,--,['Healthy Food'],20000,36,36,36,HSR,25% off on all orders,Percentage,RESTAURANT,2600,,fat2fat-healthy-food-hsr-hsr
Burrito King,328447,1,HSR,--,['Mexican'],35000,42,42,42,HSR,25% off on all orders,Percentage,RESTAURANT,2600,,burrito-king-hsr-hsr
Ludos Pizza,303588,1,HSR,3.9,"['Pizzas', 'Italian', 'Continental', 'Fast Food']",40000,44,44,44,HSR,25% off on all orders,Percentage,RESTAURANT,2600,,ludos-pizza-hsr-hsr
AHA-ABSOLUTE HYDERABADI AROMAS,326861,1,Kudlu Gate,4.1,['Biryani'],30000,37,37,37,Kudlu Gate,25% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,aha-absolute-hyderabadi-aromas-kudlu-gate-kudlu-gate
CANTEEN CO,301139,1,HSR,4.8,"['North Indian', 'Street Food', 'Combo', 'Chaat']",40000,29,29,29,HSR,25% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,canteen-co-hsr-hsr
ABSOLUTE RICE BOWL FACTORY,266418,1,Bellandur Sarjapur,--,"['Indian', 'North Indian', 'Chinese', 'Beverages', 'Juices', 'Desserts']",14900,36,36,36,kasavanahalli main road,25% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,absolute-rice-bowl-factory-bellandur-sarjapur-bellandur-sarjapur
KINGS OF TANDOORI,261587,1,Bellandur Sarjapur,--,"['Indian', 'Tandoor', 'North Indian', 'Chinese', 'Beverages', 'Biryani']",19900,45,45,45,Kasavanahalli main road,25% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,kings-of-tandoori-bellandur-sarjapur-bellandur-sarjapur
Riddhi Food Grand,235238,1,Bellandur Sarjapur,--,"['Indian', 'Chinese', 'Tandoor', 'Biryani', 'North Indian']",14900,36,36,36,Kasavanahalli Main Road,25% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,riddhi-food-grand-kasavanahalli-main-road-kasavanahalli-main-road
Kitchens by Srishti,267218,1,HSR,--,"['Indian', 'North Indian', 'Chinese', 'South Indian']",20000,37,37,37,HSR,25% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,kitchens-by-srishti-hsr-hsr
hyderabadi biryani hub,132092,1,Bellandur Sarjapur,4,"['Chinese', 'South Indian', 'North Indian', 'Desserts', 'Fast Food', 'Beverages', 'Seafood', 'Punjabi', 'Hyderabadi']",35000,34,34,34,Bellandur Sarjapur,25% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,hyderabadi-biryani-hub-bellandur-sarjapur
Gongura's,310,1,HSR,4,"['North Indian', 'Chinese', 'Biryani']",30000,37,37,37,Sector 7,25% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,gongura-s-sector-7-hsr
Hungry Bird,65442,1,Bellandur Sarjapur,4.1,"['North Indian', 'Chinese']",40000,38,38,38,Bellandur/Sarjapur,25% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,hungry-bird-bellandur-bellandursarjapur
Cold Stone Creamery,334103,1,Bellandur Sarjapur,4.2,"['Ice Cream', 'Desserts', 'Beverages']",20000,36,36,36,Varthur Hobli,25% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,cold-stone-creamery-varthur-hobli-bellandur-sarjapur
Seven Ate Nine,105806,1,HSR,4.5,"['Continental', 'American', 'Pizzas', 'Indian', 'South Indian']",50000,52,52,52,HSR layout,25% off | Use JUMBO,Percentage,RESTAURANT,2600,,seven-ate-nine-hsr
Kadavu Shappu Curry's,118468,1,Kudlu Gate,4.3,"['Kerala', 'Biryani', 'Chinese', 'North Indian']",20000,37,37,37,Muneshwara nagar,20% off on orders above ₹300,Percentage,RESTAURANT,2300,,kadavu-shappu-curry39s-hsr
Eat Retreat,243937,1,Bellandur Sarjapur,3.7,"['North Indian', 'Chinese', 'Tandoor', 'Street Food']",35000,41,41,41,Bellandur Sarjapur,20% off on orders above ₹299,Percentage,RESTAURANT,2600,,eat-retreat-bellandur-sarjapur-bellandur-sarjapur
Udupi Palace,42294,1,HSR,4.2,"['Beverages', 'Biryani', 'Chinese', 'Desserts', 'North Indian', 'South Indian']",15000,32,32,32,HSR,20% off on orders above ₹149,Percentage,RESTAURANT,2600,,udupi-palace-00-hsr
Udupi Palace,42294,1,HSR,4.2,"['Beverages', 'Biryani', 'Chinese', 'Desserts', 'North Indian', 'South Indian']",15000,31,31,31,HSR,20% off on orders above ₹149,Percentage,RESTAURANT,2600,,udupi-palace-00-hsr
Donne Biriyani House,111247,1,HSR,3.9,['South Indian'],30000,31,31,31,3rd sector,20% off on orders above ₹120,Percentage,RESTAURANT,2600,,donne-biriyani-house-hsr
Andhra Gunpowder,279024,1,HSR,4.2,"['South Indian', 'Biryani']",28000,37,37,37,HSR,20% off on all orders,Percentage,RESTAURANT,2600,,andhra-gunpowder-hsr-hsr-2
Burger House,233226,1,HSR,--,"['Bakery', 'Beverages', 'Indian', 'Italian']",20000,37,37,37,HSR,20% off on all orders,Percentage,RESTAURANT,2600,,burger-house-hsr-hsr
Biryani Trip,255519,1,HSR,4.1,['Biryani'],35000,36,36,36,HSR,20% off on all orders,Percentage,RESTAURANT,2600,,biryani-trip-hsr-hsr
Snack House,255794,1,HSR,4.2,"['Fast Food', 'Snacks']",18000,39,39,39,HSR,20% off on all orders,Percentage,RESTAURANT,2600,,snack-house-hsr-hsr
BigBites,331553,1,HSR,--,['Fast Food'],40000,31,31,31,HSR,20% off on all orders,Percentage,RESTAURANT,2600,,bigbites-hsr-hsr
Momo Monk,255062,1,HSR,4.1,"['Fast Food', 'Snacks']",18000,52,52,52,HSR,20% off on all orders,Percentage,RESTAURANT,2600,,momo-monk-hsr-hsr
Paratha Envy,279021,1,HSR,4.4,"['North Indian', 'Mughlai', 'Punjabi']",28000,49,49,49,HSR,20% off on all orders,Percentage,RESTAURANT,2600,,paratha-envy-hsr-hsr
Gyms Kitchen,167157,1,HSR,4.5,['Healthy Food'],30000,34,34,34,HSR LAYOUT,20% off on all orders,Percentage,RESTAURANT,2600,,gym39s-kitchen-hsr
Dhaba Shaba,45754,1,Bellandur Sarjapur,4.1,"['North Indian', 'Punjabi', 'Fast Food', 'Thalis', 'Indian']",25000,40,40,40,Bellandur/Sarjapur,20% off on all orders,Percentage,RESTAURANT,3800,,dhaba-shaba-bellandursarjapur-sarjapur-disabled
Madurai Idly Shop,264384,1,HSR,3.7,"['South Indian', 'Chinese', 'North Indian']",20000,31,31,31,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,madurai-idly-shop-btm-btm
New Punjabi Food Corner,70162,1,Electronic City,4,"['Chinese', 'North Indian', 'Beverages', 'Seafood']",29900,50,50,50,Electronic City,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,new-punjabi-food-corner-electronic-city-electronic-city-2
Kolkata Rolls & Fast food,73862,1,Kudlu Gate,3.5,"['Chinese', 'North Indian']",15000,41,41,41,Harlur road,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,kolkata-rolls-fast-food-hsr-hsr
Lazy Bear,209240,1,Kudlu Gate,4.1,"['North Indian', 'Oriya', 'Chinese', 'Fast Food', 'Home Food']",25000,33,33,33,Harlur Road,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,lazy-bear-bellandur-sarjapur-bellandur-sarjapur
Lassi Cafe,117980,1,Kudlu Gate,4.2,"['North Indian', 'Desserts', 'Fast Food', 'Beverages']",25000,36,36,36,Harlur,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,lassi-cafe-kudlu_gate
Istah Shawarma and Biryani,293027,1,Kudlu Gate,4.3,"['Biryani', 'Arabian', 'Lebanese']",25000,33,33,33,MICRO LABS BOMMANAHALLI,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,istah-shawarma-and-biryani-kudlu-gate-kudlu-gate
Little Paradise Express,330545,1,HSR,4.3,"['Biryani', 'North Indian', 'Andhra', 'Chinese']",20000,30,30,30,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,little-paradise-express-hsr-hsr
Rusbury Fresh Sweets and Savouries,128140,1,Kudlu Gate,4.2,"['Sweets', 'Desserts', 'Street Food', 'Chaat']",15000,32,32,32,ACES Layout,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,rusbury-fresh-sweets-savouries-test-prod-area
Kolkata Rolls & Fast Food,77873,1,HSR,3,['Fast Food'],15000,24,24,24,Anki Reddy Bavana Parangi Palya,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,kolkata-rolls-fast-food-hsr-1-hsr
Deccan Biryani House,286428,1,HSR,4.5,"['Biryani', 'South Indian', 'Hyderabadi', 'Coastal', 'Desserts', 'Combo', 'Fast Food', 'Kerala', 'Sri Lankan', 'Chettinad']",35000,36,36,36,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,colombo-tea-house-hsr-hsr
Behrouz Biryani,210187,1,Kudlu Gate,4.2,['Biryani'],60000,40,40,40,AECS Layout,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,behrouz-biryani-aecs-layout-kudlu-gate
Sri Vishnu Grand,116924,1,Kudlu Gate,4.1,"['South Indian', 'North Indian']",16000,30,30,30,"Naganathapura, Rayasandra Circle",20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sri-vishnu-grand-electronic-city
Fish & Fries,287,1,HSR,4.2,"['Seafood', 'Bengali', 'Thalis', 'Biryani', 'Continental', 'Indian', 'Fast Food', 'Steakhouse']",30000,34,34,34,Sector 2,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,fish-fries-sector-2-hsr
BOWLSS OF BLISS,319078,1,HSR,--,['Ice Cream'],20000,31,31,31,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,bowlss-of-bliss-hsr-hsr
CREAMS & BITES,321000,1,HSR,--,['Ice Cream'],20000,27,27,27,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,creams-&-bites-hsr-hsr
The Belgian Waffle Co.,47864,1,HSR,4.4,"['Desserts', 'Beverages']",20000,37,37,37,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,the-belgian-waffle-company-hsr-hsr
MAHAPRASDHA,334810,1,Kudlu Gate,--,"['Sweets', 'Fast Food', 'Indian', 'Chinese']",25000,38,38,38,Kudlu Gate,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,mahaprasdha-kudlu-gate-kudlu-gate
Wrap N Roll,314770,1,Kudlu Gate,--,['Snacks'],20000,41,41,41,Kudlu Gate,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,wrap-n-roll-kudlu-gate-kudlu-gate
Kitchen Boy,238069,1,Bellandur Sarjapur,4.6,"['North Indian', 'Punjabi', 'Fast Food']",20000,38,38,38,Sarjapur Main Rd,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,kitchen-boy-sarjapur-(do-not-use)-sarjapur-(do-not-use)
Husband's Kitchen,76929,1,Bellandur Sarjapur,4.4,"['Chinese', 'North Indian', 'Fast Food', 'Punjabi']",35000,28,28,28,carmelaram,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,husbands-kitchen-bellandursarjapur-bellandursarjapur
Sri Vishnu Grand,67535,1,Kudlu Gate,4.3,"['Chinese', 'South Indian', 'North Indian', 'Punjabi']",30000,31,31,31,Sarjapur,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sri-vishnu-grand-kasavanahalli-sarjapur-disabled
Garage Food Company,59187,1,HSR,4.1,['Chinese'],25000,42,42,42,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,the-garage-food-company-sector-7-hsr-layout-hsr
Momo Rice Noodles,51542,1,Bellandur Sarjapur,4,"['Chinese', 'Thai']",35000,37,37,37,bellandur,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,momo-rice-noodles-sarjapur-bellandursarjapur-bellandursarjapur
Indori Zaika,42748,1,HSR,3.9,['North Indian'],25000,39,39,39,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,indori-zaika-hsr-hsr
Tarbouche,100791,1,HSR,4.1,"['Arabian', 'Middle Eastern', 'Street Food', 'Beverages', 'Fast Food']",25000,46,46,46,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,tarbouche-koramangala-2
Sri Vishnu Grand Veg,58058,1,Bellandur Sarjapur,4,"['South Indian', 'Indian', 'Chinese']",25000,33,33,33,Sarjapur,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sri-vishnu-grand-sarjapur-road-bellandursarjapur
Goli Vada Pav No. 1,238184,1,HSR,4.3,"['Maharashtrian', 'North Indian', 'Fast Food', 'Street Food']",10000,36,36,36,"27th Main ,Sector 1",20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,goli-vada-pav-no.-1-hsr-hsr
Cafe Soy,198233,1,HSR,4.2,"['Chinese', 'Pan-Asian']",45000,39,39,39,Bellandur Sarjapur,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,cafe-soy-bellandur-sarjapur-bellandur-sarjapur
Third Wave Coffee Roasters,69903,1,HSR,4.4,"['Cafe', 'Beverages', 'Pizzas']",60000,41,41,41,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,third-wave-coffee-roasters-hsr-hsr
Subway,4750,1,Bellandur Sarjapur,4.1,"['Fast Food', 'Healthy Food', 'Salads', 'Snacks', 'Desserts', 'Beverages']",35000,37,37,37,HMR Complex,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,subway-bellandursarjapur
Silbatti,27863,1,HSR,3.5,['North Indian'],60000,45,45,45,4th Sector,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,silbatti-hsr-hsr
ANASTASIA,334526,1,HSR,--,"['Seafood', 'Mangalorean', 'Continental', 'Pizzas', 'Chinese', 'Indian']",19900,42,42,42,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,anastasia-hsr-hsr
Basanti Delivers Meals,215403,1,HSR,--,"['Combo', 'North Indian', 'Punjabi']",35000,38,38,38,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,basanti-deliver-meals-hsr-hsr
Savoury Restaurant,35187,1,Bellandur Sarjapur,4,"['Arabian', 'Middle Eastern', 'North Indian', 'Grill', 'Seafood', 'Kerala', 'Chinese']",60000,40,40,40,Bellandur/Sarjapur,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,savoury-restaurant-bellandursarjapur-bellandursarjapur
Sichuan,4520,1,HSR,4,['Chinese'],50000,42,42,42,Sector 1,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sichuan-hsr
Spice of Kolkata,4535,1,Bellandur Sarjapur,4,"['Bengali', 'North Indian', 'Chinese', 'Tandoor']",35000,53,53,53,Central Mall,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,spice-of-kolkata-bellandursarjapur
Mad Over Donuts,172335,1,HSR,4.1,['Desserts'],20000,35,35,35,Twin Tulips Service Apartments,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,mad-over-donuts-twin-tulips-service-apartments-hsr
McDonald's Gourmet Burger Collection,312910,1,HSR,4.1,"['American', 'Continental', 'Fast Food', 'Desserts', 'Beverages']",60000,44,44,44,HSR Layout,20% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,mcdonalds-gourmet-burger-collection-hsr-layout-hsr
Banashankari Donne Biryani,238082,1,Arekere,4,"['Biryani', 'Kebabs', 'South Indian', 'Chinese']",19900,41,41,41,Kudlu Gate,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,banashankari-donne-biryani-kudlu-gate-kudlu-gate
Habibi Falafel,256637,1,BTM,4.3,"['Mediterranean', 'Lebanese', 'Fast Food', 'Middle Eastern', 'Arabian']",30000,40,40,40,BTM,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,habibi-falafel-btm-btm
Biryani Lover,236422,1,Electronic City,3.3,"['Biryani', 'Chinese', 'Indian']",30000,51,51,51,Electronic City,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,biryani-lover-electronic-city-electronic-city
Hyderabad Magic,20256,1,Electronic City,3.8,"['North Indian', 'Chinese', 'Andhra']",30000,49,49,49,Near Tech Mahindra,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,hyderabad-magic-electronic-city-electronic-city
Dindigul Thalappakatti,118256,1,Kudlu Gate,3.6,"['Chinese', 'South Indian', 'North Indian']",50000,39,39,39,S K compound,20% off | Use JUMBO,Percentage,RESTAURANT,2600,,dindigul-thalappakatti-kudlu_gate
Mast Marathi,195872,1,HSR,4,"['Maharashtrian', 'Fast Food', 'North Indian', 'Beverages']",30000,43,43,43,HSR,15% off on orders above ₹299,Percentage,RESTAURANT,2600,,mast-marathi-hsr-hsr
Orchard Fresh - Natural Ice creams & Kulfi's,38640,1,Bellandur Sarjapur,--,"['Ice Cream', 'Desserts']",30000,28,28,28,Bellandur Sarjapur,15% off on orders above ₹199,Percentage,RESTAURANT,2600,,orchard-fresh-arekere-arekere
Flavours Hut,136764,1,HSR,4.2,"['Kerala', 'South Indian', 'North Indian', 'Chinese']",10000,37,37,37,"HSR Layout,7th sector",15% off on orders above ₹129,Percentage,RESTAURANT,2600,,flavours-hut-hsr
Simplee shawarma,262220,1,HSR,4.2,"['Indian', 'Arabian', 'Fast Food', 'Beverages', 'Italian', 'Lebanese']",16000,33,33,33,Sector 2,15% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,simplee-shawarma-hsr-hsr
Tea House,235158,1,HSR,4.4,['Indian'],20000,37,37,37,HSR,15% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,tea-house-hsr-hsr
Colombo Idli House,239150,1,HSR,4.4,"['South Indian', 'Italian', 'Snacks', 'Sri Lankan']",20000,34,34,34,Kudlu Gate,15% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,colombo-idli-house-kudlu-gate-kudlu-gate
Brownie Heaven,316184,1,HSR,4.7,['Desserts'],20000,31,31,31,HSR,15% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,brownie-heaven-hsr-hsr
Thalassery Restaurant,225438,1,Bellandur Sarjapur,3.9,"['Biryani', 'Mughlai', 'North Indian']",30000,34,34,34,Ambalipura,15% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,thalassery-restaurant-bellandur-sarjapur-bellandur-sarjapur
Mirchies,303618,1,HSR,4.2,"['Indian', 'Combo', 'North Indian', 'Chinese']",25000,43,43,43,Mangammanapalya,10% off on orders above ₹90,Percentage,RESTAURANT,2600,,mirchies-hsr-hsr
FUEL,344467,1,Kudlu Gate,--,['Healthy Food'],14900,46,46,46,Kudlu Gate,10% off on orders above ₹200,Percentage,RESTAURANT,2300,,fuel-kudlu-gate-kudlu-gate
Rashtrakutas,20819,1,HSR,4.1,"['Andhra', 'South Indian', 'Biryani']",55000,43,43,43,19th Main,10% off on orders above ₹199,Percentage,RESTAURANT,2600,,rashtrakutas-hsr-hsr
Dhaba By Husbands Kitchen,321862,1,Bellandur Sarjapur,4.4,"['North Indian', 'Fast Food']",20000,32,32,32,Haralur Road,10% off on orders above ₹149,Percentage,RESTAURANT,2600,,dhaba-by-husbands-kitchen-bellandur-sarjapur-bellandur-sarjapur
Delite Chaat House,151228,1,Bellandur Sarjapur,4,"['Gujarati', 'Fast Food', 'Street Food', 'Indian', 'North Indian', 'Maharashtrian', 'Rajasthani']",12000,31,31,31,Bellandur/Sarjapur,10% off on all orders,Percentage,RESTAURANT,2600,,delite-chaat-house-bellandur-sarjapur
Mega Biryani,323521,1,HSR,--,['Biryani'],35000,31,31,31,HSR,10% off on all orders,Percentage,RESTAURANT,2600,,mega-biryani-hsr-hsr
Mani's Dum Biryani,170045,1,Arekere,4.1,['Indian'],48300,33,33,33,Lakshmi Layout Road,10% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,manis-dum-biryani-lakshmi-layout-road-kudlu-gate
Kapoor's Cafe,27746,1,HSR,4.2,['North Indian'],50000,36,36,36,HSR Sector 1,10% off | Use SWIGGYIT,Percentage,RESTAURANT,2300,,kapoors-cafe-hsr-hsr
California Burrito,36001,1,HSR,4.4,"['Mexican', 'American', 'Salads', 'Continental', 'Healthy Food']",35000,33,33,33,Near BDA Complex,10% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,california-burrito-hsr-layout-hsr
Kumarakom,295,1,HSR,4.1,"['Kerala', 'South Indian']",30000,47,47,47,Sector 4,10% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,kumarakom-sector-4-hsr
Hotel Empire,426,1,HSR,3.8,"['North Indian', 'Chinese', 'South Indian', 'Biryani']",45000,51,51,51,Sector 6,10% off | Use SWIGGYIT,Percentage,RESTAURANT,2600,,hotel-empire-sector-6-hsr
